id,text,original_label,annotation_label,emoji_label,annotation_0,annotation_label_0,annotation_1,annotation_label_1,annotation_2,annotation_label_2,annotation_3,annotation_label_3,llm_annotation
693,#StarTalkLive backstage crew keeping up on monitors! great job to produce this show! @ Nourse…,5,3,😊,😊,3,🔥,0,🔥,0,🔥,0,1
1186,The Sphinx is the real thing in Vegas. @ Luxor Hotel and Casino,19,2,😜,😊,3,😜,2,📷,1,😜,2,1
1784,@user putting Smiles On Faces in Seattle last night! : @user,10,1,📷,📷,1,😊,3,🔥,0,😊,3,3
662,Picked all the winning numbers. Just not in the right order. :) The winning numbers drawn were…,5,3,😊,😊,3,🔥,0,😜,2,😜,2,0
2887,"Mob #sports @ Washington High School (Fremont, California)",4,0,🔥,😊,3,📷,1,📷,1,🔥,0,1
1090,PARTYNEXTDOOR round 2 @ The Masonic,19,2,😜,😊,3,😜,2,😜,2,🔥,0,0
2870,"#linkinmybio @ Long Beach, California",4,0,🔥,📷,1,📷,1,😊,3,😜,2,1
2382,"Two days in a row of abs!! Feeling the burn! @ South Lake Tahoe, California",4,0,🔥,📷,1,🔥,0,🔥,0,🔥,0,0
2119,Too serious? Probably @user @ Belmont Park,10,1,📷,😜,2,📷,1,🔥,0,😜,2,0
2792,@user JUST DROPPED NEW music RIGHT NOW FT famousdex #Ohh #Ohh #Ohh…,4,0,🔥,😊,3,😜,2,😜,2,🔥,0,0
1640,@user Charlie charliecroughwell of earthsoceans and I discuss his 45 lb float bag…,10,1,📷,😊,3,🔥,0,😜,2,😊,3,1
1709,"Have a beautiful weekend friends, hope to see you soon! #poketoflagship :junniibug @ Poketo",10,1,📷,😊,3,📷,1,😊,3,😊,3,3
2438,Fire on this one! Custom by: Rudy Martinez #funko #attackontitan #kdempire @ K/D Empire Vinyl…,4,0,🔥,🔥,0,🔥,0,🔥,0,🔥,0,0
1946,Merry Christmas!!! credit: @user @ Hole In The Ground,10,1,📷,😊,3,😊,3,📷,1,😊,3,1
1420,Happy Monday!! All smiles!! Loving the dune even if I am stuck in the office. #Monday #mood…,19,2,😜,😊,3,😊,3,😊,3,😊,3,3
1388,Replaced the pitch bend in my studio's keyboard controller today...and it still works! …,19,2,😜,😊,3,😜,2,😊,3,😊,3,0
2025,"VENICE BEACH @ Los Angeles, California",10,1,📷,📷,1,📷,1,📷,1,📷,1,1
1972,Christmas love. @user #blessed #family #couple #love #familia #kiss #romance #campo…,10,1,📷,😊,3,😊,3,📷,1,😊,3,3
2577,shredted @ Vans Off the Wall Skate Park,4,0,🔥,😜,2,📷,1,📷,1,🔥,0,0
1329,E BURG!! We coming to get Flagrant with y'all the Moose Lodge April 8th!!! …,19,2,😜,😊,3,😜,2,🔥,0,🔥,0,0
2304,This weekend and next weekend at @user Going big with @user on Saturday with…,4,0,🔥,😊,3,🔥,0,🔥,0,🔥,0,1
2702,Sorry for the wait.. Rare Living Hoodie on the way ! Got for…,4,0,🔥,😊,3,🔥,0,🔥,0,🔥,0,1
2417,@ The Lakes Summerlin,4,0,🔥,📷,1,📷,1,📷,1,📷,1,1
2962,It's almost Friday! Be fierce with your natural locks @ Knstruct,4,0,🔥,😊,3,🔥,0,🔥,0,🔥,0,0
2704,S/o to @user has some new for #2017 #livingmydreams #lmd @ Revolt TV,4,0,🔥,😊,3,😊,3,😊,3,🔥,0,1
547,Come let Corina cook you lunch today @ Canele,5,3,😊,😊,3,😊,3,😊,3,😊,3,1
2338,Influential #ThrowbackThursday50 Cent &amp; The Game @user @user Trendsetting Out The…,4,0,🔥,😊,3,🔥,0,🔥,0,🔥,0,2
703,"Hello my little adventure cat ️ @ Caldwell, Idaho",5,3,😊,📷,1,😊,3,📷,1,😊,3,3
560,"To beaches and Moms @ Carmel Beach California, Pacific Ocean",5,3,😊,📷,1,📷,1,📷,1,😊,3,3
2220,"Happy day y'all, enjoy it and share it with your people! : @user #happythanksgiving #sf @user",10,1,📷,😊,3,😜,2,🔥,0,😊,3,3
1481,The shade of it ALL! #bestfrienddd @ The Abbey Weho,19,2,😜,😊,3,😜,2,😜,2,😜,2,0
1855,by my @user #happy #losangeles #california #love #melrose #hollywood #staytrue…,10,1,📷,📷,1,📷,1,📷,1,😊,3,1
54,Nothing makes me happier than a follow up note after a wedding! #wedding #weddinghair…,5,3,😊,😊,3,😊,3,😊,3,😊,3,3
705,#morning #lattelove #stumptown #HB #AdamsAve #espressohouse @ MoMa Coffee in OC,5,3,😊,📷,1,😊,3,📷,1,😊,3,1
848,These are the socks I wore today to represent #legday and @user who knew…,19,2,😜,📷,1,😜,2,📷,1,😜,2,1
1642,Bluesy folk rock with cavesingers tonight at @user #chbp #chbp2016 : @user @ The…,10,1,📷,😊,3,🔥,0,🔥,0,🔥,0,0
282,Favorite human at the #giants game in #sanfrancisco He makes me happy . #sanfranciscogiants…,5,3,😊,📷,1,😊,3,😊,3,😊,3,3
1411,About dat #Dab on em' uva day... #SorryNotSorry#Shad#ayyyeee #ParrisianLife #ParrisFranz…,19,2,😜,📷,1,😜,2,😜,2,😜,2,2
1552,"Wake up, walk across the street. Repeat. @user @ Venice Beach, California",10,1,📷,📷,1,😊,3,😜,2,😊,3,1
1618,Backpacking Adventures in Big Basin. ( jzhengimin) @ Big Basin Redwoods State Park,10,1,📷,😊,3,🔥,0,😜,2,😊,3,1
384,"she jumped up on my lap, got in my face till I gave her love, yawned, jumped back off. typical …",5,3,😊,😊,3,😊,3,😊,3,😊,3,2
1162,#tbt #sometimesiwearclothes #sometimesiwearclothes photo by @user #beYourself…,19,2,😜,📷,1,📷,1,📷,1,📷,1,2
1318,"#addiction is tough but I kicked it! That #hokeypokey is tough stuff! @ San Francisco,…",19,2,😜,😜,2,🔥,0,😜,2,😜,2,3
1247,Well you guys.... It was super fun! Birthday is now over ( in Vegas ) now it's time for us to…,19,2,😜,😊,3,😜,2,😜,2,😊,3,3
2200,"Living in my dream city, Los Angeles. : fd_photo_and_video @ LA River",10,1,📷,📷,1,📷,1,📷,1,📷,1,1
951,HOME MEET tonight at 6! The first 250 students get a free acro shirt @ Matthew Knight Arena,19,2,😜,😊,3,😜,2,🔥,0,🔥,0,1
48,"Class at last minute, see you guys later @ The Art Institute of California - Inland Empire",5,3,😊,😊,3,😊,3,😊,3,😊,3,3
2659,This lineup is !! Call or text 702-376-6531 for VIP cabana and table service @user,4,0,🔥,😊,3,😊,3,🔥,0,🔥,0,0
1910,We found a secret #Photobooth @ OMNIA San Diego,10,1,📷,😊,3,📷,1,📷,1,📷,1,1
626,At the happiest place on Earth... @ Disneyland,5,3,😊,😊,3,😊,3,😊,3,😊,3,3
1398,"Boxing Day. Crowd is incredible. As in multitude-ness (@ Moon &amp; Sixpence in Portland, OR)",19,2,😜,📷,1,🔥,0,😊,3,🔥,0,0
2178,"Getting that shot. @ Los Angeles, California",10,1,📷,📷,1,📷,1,📷,1,📷,1,1
2321,#LilJon debuts with a special DJ set performs at #1OakLV tonight! T‌ext me at…,4,0,🔥,😊,3,😜,2,🔥,0,🔥,0,0
1143,"Mic check 1, 2 Check out last night's episode of #mtv #unlockingthetruth #aftershow on…",19,2,😜,😊,3,😊,3,🔥,0,🔥,0,0
2837,Last full week of classes for 2016. Sweat and reflection on deck all week long. Lez get it,4,0,🔥,😊,3,😜,2,😊,3,🔥,0,0
1939,Does anybody remember LAUGHTER?! : @user #DavidNelsonBand 11.22.15 #davidnelson #barrysless…,10,1,📷,😊,3,🔥,0,😜,2,😜,2,2
2482,@ Thunder Valley Penthouse Suite,4,0,🔥,📷,1,📷,1,📷,1,📷,1,1
2044,No filters this was the sunset the other day it was very peaceful and relaxing @user,10,1,📷,😊,3,📷,1,😊,3,😊,3,1
138,Meeting with the woman who is going to save my life today. No big deal. #positivevibes…,5,3,😊,😊,3,😊,3,😊,3,🔥,0,3
1876,SHOT by: @user EDITED by: @user : the other night with some knits from @user,10,1,📷,📷,1,📷,1,📷,1,📷,1,1
2422,Skate Snap chat chronicles vlog 199. Today was lit found a new DIY spot. Went to take care of…,4,0,🔥,📷,1,😊,3,📷,1,🔥,0,1
613,Thank You #2015bestnine @ Instagram,5,3,😊,📷,1,😊,3,😊,3,😊,3,1
2492,Shoutout to all the Classy ladies out there. You are our #WCW Win a FREE tank top by…,4,0,🔥,😊,3,🔥,0,🔥,0,😜,2,3
2832,This morning at #church Message by juliandlowela was #myoasisla #church #churchonasunday…,4,0,🔥,📷,1,😊,3,😊,3,😊,3,1
2676,baseball over sunset + hotdog = @ AT&amp;T Park,4,0,🔥,📷,1,📷,1,📷,1,🔥,0,0
797,"That's why I be at Mr. Chows, you a Popeye's bitch Thank you @user and Brad for…",19,2,😜,😜,2,😜,2,😜,2,😜,2,0
2181,Candid lady love with @user @user #ladylove #girls #allblack #bff #iloveus…,10,1,📷,😊,3,😊,3,😜,2,😊,3,2
2990,nikebaseball @ Petco Stadium - Home Of The Padres,4,0,🔥,😊,3,🔥,0,📷,1,🔥,0,0
585,Nightmotorsport Contact us for your tuning needs! @user Pro-Tuner in…,5,3,😊,😊,3,🔥,0,😊,3,🔥,0,0
400,"Man, I love you all. You have warmed my heart. Thanks for the kind words. I wasn't actually fishing for them",5,3,😊,😊,3,😊,3,😊,3,😊,3,3
1391,We're sexy and we know it! @ Downtown Las Vegas Fremont,19,2,😜,🔥,0,😜,2,😜,2,😜,2,0
1639,"Just gotta keep going and you'll see the light(house) : @user #beckeley @ Point Reyes,…",10,1,📷,😊,3,😊,3,😊,3,📷,1,0
537,In the middle of nowhere on the eve of bullshit.Have A good one sheep #ClassicsComingSoon @user,5,3,😊,😊,3,🔥,0,😊,3,🔥,0,0
725,Heaven's last ballet class They put on a short performance. She had a great time &amp; made new…,5,3,😊,😊,3,😊,3,😊,3,😊,3,1
2739,this dance is @ Bally's Las Vegas,4,0,🔥,📷,1,📷,1,😊,3,🔥,0,1
2765,"We got fireball whiskey !! #xmaseve2015 @ South Gate, California",4,0,🔥,🔥,0,🔥,0,🔥,0,🔥,0,0
643,Christy's Disneyland/California Adventure family session is up on the blog today! …,5,3,😊,😊,3,📷,1,😊,3,😊,3,1
1692,#Repost calacademy with repostapp・・・Sutro rising (above our Living Roof). by kentstoptime //…,10,1,📷,😊,3,😊,3,📷,1,📷,1,1
1776,Faux fur weather. @user #blogger #styleblogger #fashionblogger #huffpostblogger…,10,1,📷,😊,3,📷,1,📷,1,😊,3,1
2384,Best Picture I've ever took in my life !!! #Phillyphil #oneday #killinthegame #onetimetho @user,4,0,🔥,📷,1,😊,3,📷,1,🔥,0,1
2157,Casual Saturdays #Saturday #malibu #beach #shoot #westcoast #winter #style @ Malibu Beach,10,1,📷,😊,3,📷,1,📷,1,📷,1,1
219,"Harry, Newt, journals I don't need and Barnes &amp; Noble psssssttt.... they changed Daniel…",5,3,😊,😜,2,😜,2,😊,3,😜,2,2
2133,Strolling along a section of the Second Beach Trail in Olympic National Park. : caschmidt27…,10,1,📷,😊,3,🔥,0,😊,3,📷,1,1
2447,I got these #customwristband in the mail today from my brother ramirez_jose11 #mlb #baseball…,4,0,🔥,😊,3,🔥,0,😊,3,🔥,0,0
946,@user showin' me the ropes Thursday night at @user for my first Ever DJ set Thanks…,19,2,😜,😊,3,😜,2,😊,3,🔥,0,2
2073,My favorite little nuggets. Happybirthday original gunda! #og #agfam { : @user @ Sunnin…,10,1,📷,😊,3,😊,3,😊,3,😊,3,2
1869,Dream in order to inspire others. @user @ Spotlight Media International,10,1,📷,😊,3,🔥,0,😊,3,🔥,0,3
1874,Keepin' it weird since '96#vibrations wackyyzachyy @ Clarks Point,10,1,📷,😊,3,😊,3,🔥,0,😜,2,2
359,"Hello! I'm doing tarot card readings over the phone today . If you're interested, please don't…",5,3,😊,😊,3,😜,2,😊,3,😊,3,1
2597,Combining cardio with arm balancing core training #yoga365 #contortion #salabhasana…,4,0,🔥,😊,3,🔥,0,🔥,0,🔥,0,1
2824,When the #FCA mtg gets cancelled b/c there's a @ Del Oro High School,4,0,🔥,😊,3,😜,2,😜,2,😜,2,2
791,Our team picture - reverse Sorority style Son of A Bocce undefeated on @user,19,2,😜,📷,1,📷,1,📷,1,📷,1,1
1653,"Leather &amp; Silk is one of my favorite contrasts, part of my collection presented at boxeight …",10,1,📷,😊,3,😊,3,😊,3,🔥,0,1
1445,At my best friends Resturant with my lovely date. Love the food here . Pineapple fried rice…,19,2,😜,😊,3,😊,3,😊,3,😊,3,3
52,"THIS Sunday, yup gonna keep posting it. Lol tix available in my bio #hotelcafe #losangeles 7PM…",5,3,😊,😊,3,📷,1,😜,2,🔥,0,1
91,New jblaudio clip2 @user CHR branded #toyotachr #laautoshow2016 #laautoshow #jblclip2 #jbl…,5,3,😊,😊,3,🔥,0,🔥,0,🔥,0,1
652,Hollywood hills with that little sign thing in the distance #hollywood #la #losangeles…,5,3,😊,😊,3,😊,3,📷,1,😜,2,1
2124,"yes, I just blessed your timeline ( : carlehh_rawrr) #cockymuch #selfie #backbypopulardemand…",10,1,📷,😊,3,🔥,0,😊,3,😜,2,1
2727,"""Coming in hot"" -Emma ##bestday @ Green Street Restaurant",4,0,🔥,🔥,0,🔥,0,📷,1,🔥,0,0
1690,: ovfilms You know how in baseball when you know you hit a homerun and don't even look to see…,10,1,📷,😊,3,😜,2,📷,1,🔥,0,0
805,"When you make your intern snap a pic of you in the middle of an install @ Beverly Hills,…",19,2,😜,📷,1,📷,1,😜,2,😜,2,1
1809,"D.A.R.E. ••• wes_klain @ West Hollywood, West Hollywood, California",10,1,📷,📷,1,📷,1,📷,1,🔥,0,1
1563,Missing this on a day like today. @user #wheretonext #onlyonehome @ Sunset Cliffs Beach,10,1,📷,📷,1,😊,3,📷,1,📷,1,1
1835,"""Sometimes you're the hammer, sometimes you're the nail"" #lowfactoryracing : c3pcho @ San…",10,1,📷,😜,2,🔥,0,📷,1,🔥,0,0
181,Only took 52 years to get here! Quite thrilled!! I cannot tell you. @ The Awahnee At Yosemite…,5,3,😊,😊,3,😊,3,📷,1,😊,3,3
2414,"Watching MiB trying to #beattheheat @ Simi Valley, California",4,0,🔥,📷,1,🔥,0,😜,2,😜,2,0
1074,"Retail therapy {Husbear} hates shopping in physical stores prefers online (@ City Target in San Francisco, CA)",19,2,😜,😊,3,🔥,0,😊,3,😜,2,1
620,"""The number one key to success in life is sustaining your energy""Agreed Mr #Tonyrobbins …",5,3,😊,😊,3,😊,3,😜,2,🔥,0,3
2918,jackpharaohmusic and Drum Pads 24 at the #namm show! Jack is ready to rock at the Main Stage! …,4,0,🔥,😊,3,🔥,0,🔥,0,🔥,0,0
1512,Fun shoot yesterday with reallysortofamazing #downtownla #rooftops @ Downtown Los Angeles,10,1,📷,📷,1,😜,2,📷,1,📷,1,1
1436,"See NYC! LA loves Dance Cardio too! it's finally catching on here, we will be ready for a…",19,2,😜,😊,3,🔥,0,🔥,0,🔥,0,1
2774,Garlic Butter-Infused Shrimp with a Sriracha Aioli on top by Chef Kim @ City of Rowland Heights,4,0,🔥,😊,3,📷,1,📷,1,📷,1,1
928,Victoria Secrets competition @ Downtown Los Angeles,19,2,😜,😊,3,😜,2,📷,1,🔥,0,0
1660,ALL OUT NOW! : kaelameyphoto @ Dragon Boats At Waterfront Park.,10,1,📷,📷,1,📷,1,🔥,0,🔥,0,1
482,"Doesn' t matter what people say about you, just live your life and be happy @ San Diego, California",5,3,😊,😊,3,😊,3,😊,3,😊,3,3
1743,Probably my new favorite hobbie : samanthalamping @ Joshua Tree National Park - Ryan Mountain…,10,1,📷,📷,1,😊,3,😊,3,😊,3,1
2108,"Morning sneak peek of my new reversible spring suits! #kovey @user @ Surfer's Point,…",10,1,📷,📷,1,😜,2,🔥,0,🔥,0,1
251,Late night donut fix: rocky road and red velvet @ DK's Donuts,5,3,😊,😜,2,😜,2,📷,1,😊,3,1
2661,"#dinner was #fire Thanks, Mary! #dinnerpost #cuisine #meatloaf…",4,0,🔥,🔥,0,📷,1,📷,1,🔥,0,0
313,Last weekends engagement session is on the blog such a beautiful snowy session for two…,5,3,😊,😊,3,😊,3,😊,3,📷,1,1
2801,It's gonna be LIT @ City Center,4,0,🔥,😊,3,📷,1,📷,1,🔥,0,0
1347,"It's Tricky #enmoñada #iminLabitch @ Rodeo dr, Beverely Hills",19,2,😜,😊,3,😜,2,😜,2,😜,2,0
1988,"Yes, they tasted as good as they look! Christmas party season is upon us! from last week's…",10,1,📷,😊,3,😊,3,😊,3,😊,3,1
1952,6 Looks with Tiffany Da SilvaModel: positiph : @user #curlyhair…,10,1,📷,😊,3,📷,1,📷,1,📷,1,1
477,"(@ Los Angeles International Airport (LAX) - @user in Los Angeles, CA)",5,3,😊,📷,1,📷,1,📷,1,📷,1,1
1889,What are you doing with your Saturday? @user #adventuretravel #hanggliding #brazil #travel,10,1,📷,😊,3,😊,3,😊,3,🔥,0,1
51,"With Joan - miss you Tim (at @user in Los Angeles, CA)",5,3,😊,📷,1,🔥,0,😊,3,😊,3,3
2056,": patmcgonagill @ Vashon, Washington",10,1,📷,📷,1,😊,3,📷,1,📷,1,1
278,The 5th quarter #Visalia #the5thquarter #sportsbar #poolhall #beer #fancy #sushi #yum #beer…,5,3,😊,😊,3,🔥,0,😜,2,🔥,0,1
2208,"#MerryChristmas to all, and to all a good [flight] // stray.kin @ Los Angeles, California",10,1,📷,😊,3,😊,3,😊,3,😊,3,3
1088,#quoteoftheday @ Top Of The Beverly Hills,19,2,😜,📷,1,😊,3,📷,1,📷,1,3
247,Thankful to have the family all together again #HappyThanksgiving…,5,3,😊,😊,3,😊,3,😊,3,😊,3,3
1345,Let the healthy eating begin #healthy #healthyeating #royaldetail @ Royal Detail,19,2,😜,😊,3,🔥,0,😊,3,🔥,0,1
419,Flash day letitbleedtattooslangford for a great cause #inked #letitbleedtattoo #flashtattoo…,5,3,😊,😊,3,😊,3,😜,2,🔥,0,1
188,My fave #r2d2 #sandart #sandsculpting #longbeachfestival #californialivin #starwars #geekpics…,5,3,😊,📷,1,😜,2,📷,1,📷,1,2
655,What makes it all worth it #passion #clientele #beautiful #hair #hairstylist #hairsalon…,5,3,😊,📷,1,🔥,0,😊,3,😊,3,3
1140,NV #tbt back in my radio days #movin939 @user #burbank #oliveave #goodtimes…,19,2,😜,😊,3,😊,3,📷,1,😊,3,3
786,#Bae after a full day of spending at Disneyland . #shedoesntmeanit #roylichtenstein #dots @ The…,19,2,😜,😊,3,😊,3,😜,2,😜,2,1
2531,I always look forward to our annual #TurkeyBurn event. This year it is called #combathon90…,4,0,🔥,😊,3,🔥,0,😊,3,🔥,0,0
314,zootopia sundate with my one and only @ Regal Hacienda Crossings Stadium 20 &amp; IMAX,5,3,😊,📷,1,😜,2,😜,2,😊,3,3
2547,New Beat coming soon #Bandz Ft joemosesaob maxoking prod by Me…,4,0,🔥,😊,3,🔥,0,🔥,0,🔥,0,0
1209,: hey we literally NEED to hangout sometime very soon bc hey I just love u,19,2,😜,😊,3,😊,3,😊,3,😊,3,2
2465,Lit @ Orange County County Fair,4,0,🔥,📷,1,📷,1,📷,1,🔥,0,0
1807,We have no shame when we're hungry #yr @user @ The Grove,10,1,📷,😊,3,😜,2,😊,3,😜,2,0
1986,fall fun #drinksprig #smilemore #waterfall #yosemite #nature #nationalpark by natepolta @user,10,1,📷,😊,3,😜,2,📷,1,😊,3,1
1609,"Great Time, with Great Friends. #SenoirYear #BVH#GradNite2016 #GradNight #GradNite …",10,1,📷,😊,3,😊,3,😊,3,😊,3,3
442,"#Ericsson #hackfest2016 #winners simplifying with IOT @ San Jose,…",5,3,😊,📷,1,🔥,0,📷,1,🔥,0,1
2720,On Fire @ Downtown Los Angeles,4,0,🔥,🔥,0,📷,1,📷,1,🔥,0,0
2625,I think I know where I got my athletic fight from... She is the most competitive women I've…,4,0,🔥,😊,3,🔥,0,😜,2,😊,3,3
1206,Headed to #saltlakecity yummy treats in hand!!! #lemonade #yummy #actinglively @ Los Angeles…,19,2,😜,📷,1,😊,3,😊,3,😊,3,1
1668,I love it when my friends come home from APU : wilstewart3 ••• #nightphotography #nightlife…,10,1,📷,😊,3,📷,1,📷,1,📷,1,1
1820,@user for @user with my boy #redearthoklahoma shot @user #danibrubaker…,10,1,📷,📷,1,😊,3,📷,1,📷,1,1
309,Got one @ Amazon Truck,5,3,😊,😊,3,📷,1,📷,1,😊,3,0
2277,It was lit #ProjectZ #whatanight #squad @ The National Orange Show NOS Event Center,4,0,🔥,📷,1,🔥,0,📷,1,🔥,0,0
67,"Some of the favorites discovered fanpage response, we delivered! @ Donut Pros",5,3,😊,😊,3,😊,3,🔥,0,😊,3,3
3,Waiting for the 6 y.o. to call asleep.. and waiting.. and waiting... @ Casa De Tatar,5,3,😊,😜,2,🔥,0,😊,3,😜,2,2
1663,Could it be any nicer outside? Lucky us! @user #experiencesonomavalley #visitcalifornia…,10,1,📷,😊,3,😜,2,🔥,0,😊,3,3
1969,"""Virgil got me feeling like a million dollar man"" - @user @ Malibu, California",10,1,📷,😊,3,🔥,0,🔥,0,🔥,0,1
186,SMILE #prettyladies #sexyladies #beconfident #loveyourself…,5,3,😊,😊,3,😜,2,📷,1,😊,3,3
1842,And an interior shot of #1810. cedarandmoss lighting? . by @user @ 1810…,10,1,📷,📷,1,😊,3,📷,1,📷,1,1
112,Fun walk in today added to a tattoo previously done by a different artist. Now taking…,5,3,😊,😊,3,🔥,0,😜,2,🔥,0,0
1651,Parisienne perfection on // link in bio #MelissaAndreEvents cakeoperaco …,10,1,📷,😊,3,😊,3,😊,3,😊,3,1
777,Heading to LA LA Land all by my fine but lonesome self @ On the 10 Freeway,19,2,😜,😊,3,📷,1,📷,1,😜,2,3
